"1435681560813047810,null,null,Wed Sep 08 19:08:52 +0000 2021,,""[{""""text"""":""""TedLasso"""",""""indices"""":[102,111]}]"",[],[],""[{""""screen_name"""":""""TedLasso"""",""""name"""":""""Ted Lasso"""",""""id"""":1103518614982819800,""""id_str"""":""""1103518614982819840"""",""""indices"""":[8,17]},{""""screen_name"""":""""nickmohammed"""",""""name"""":""""Nick Mohammed"""",""""id"""":22907421,""""id_str"""":""""22907421"""",""""indices"""":[61,74]}]"",,,,,,,0,false,low,null,1435681560813047810,1435681560813047810,null,null,null,null,null,true,en,null,,0,null,null,Wed Sep 08 18:27:10 +0000 2021,""[0,140]"",[],,[],""[{""""url"""":""""https://t.co/vLf40BOocp"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435671068920983552"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",""[{""""screen_name"""":""""nickmohammed"""",""""name"""":""""Nick Mohammed"""",""""id"""":22907421,""""id_str"""":""""22907421"""",""""indices"""":[77,90]}]"",,""[0,219]"",[],""[{""""id"""":1435670957369270300,""""id_str"""":""""1435670957369270275"""",""""indices"""":[220,243],""""additional_media_info"""":{""""monetizable"""":false},""""media_url"""":""""http://pbs.twimg.com/amplify_video_thumb/1435670957369270275/img/FmmTi-QZ-mD9NSPf.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/amplify_video_thumb/1435670957369270275/img/FmmTi-QZ-mD9NSPf.jpg"""",""""url"""":""""https://t.co/PQG85KWTTE"""",""""display_url"""":""""pic.twitter.com/PQG85KWTTE"""",""""expanded_url"""":""""https://twitter.com/camanpour/status/1435671068920983552/video/1"""",""""type"""":""""video"""",""""video_info"""":{""""aspect_ratio"""":[16,9],""""duration_millis"""":112379,""""variants"""":[{""""content_type"""":""""application/x-mpegURL"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/pl/I_74nKrISa9-RfR6.m3u8?tag=14&v=bc9""""},{""""bitrate"""":832000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/vid/640x360/9norazvkhXBKgr3b.mp4?tag=14""""},{""""bitrate"""":2176000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/vid/1280x720/bCttoJOA7iL5GL9w.mp4?tag=14""""},{""""bitrate"""":288000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/vid/480x270/7VmMj9-NcNWWR2LN.mp4?tag=14""""}]},""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""medium"""":{""""w"""":1200,""""h"""":675,""""resize"""":""""fit""""},""""small"""":{""""w"""":680,""""h"""":383,""""resize"""":""""fit""""},""""large"""":{""""w"""":1280,""""h"""":720,""""resize"""":""""fit""""}}}]"",[],[],""[{""""screen_name"""":""""nickmohammed"""",""""name"""":""""Nick Mohammed"""",""""id"""":22907421,""""id_str"""":""""22907421"""",""""indices"""":[77,90]}]"",""[{""""id"""":1435670957369270300,""""id_str"""":""""1435670957369270275"""",""""indices"""":[220,243],""""additional_media_info"""":{""""monetizable"""":false},""""media_url"""":""""http://pbs.twimg.com/amplify_video_thumb/1435670957369270275/img/FmmTi-QZ-mD9NSPf.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/amplify_video_thumb/1435670957369270275/img/FmmTi-QZ-mD9NSPf.jpg"""",""""url"""":""""https://t.co/PQG85KWTTE"""",""""display_url"""":""""pic.twitter.com/PQG85KWTTE"""",""""expanded_url"""":""""https://twitter.com/camanpour/status/1435671068920983552/video/1"""",""""type"""":""""video"""",""""video_info"""":{""""aspect_ratio"""":[16,9],""""duration_millis"""":112379,""""variants"""":[{""""content_type"""":""""application/x-mpegURL"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/pl/I_74nKrISa9-RfR6.m3u8?tag=14&v=bc9""""},{""""bitrate"""":832000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/vid/640x360/9norazvkhXBKgr3b.mp4?tag=14""""},{""""bitrate"""":2176000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/vid/1280x720/bCttoJOA7iL5GL9w.mp4?tag=14""""},{""""bitrate"""":288000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/amplify_video/1435670957369270275/vid/480x270/7VmMj9-NcNWWR2LN.mp4?tag=14""""}]},""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""medium"""":{""""w"""":1200,""""h"""":675,""""resize"""":""""fit""""},""""small"""":{""""w"""":680,""""h"""":383,""""resize"""":""""fit""""},""""large"""":{""""w"""":1280,""""h"""":720,""""resize"""":""""fit""""}}}]"",""Ted Lasso’s season two “definitely sees… a darker trajectory for Nate,” says @nickmohammed, who’s Emmy nominated for his performance as “Nate the Great.” It’s a trajectory that reminds us that “hurt people hurt people.” https://t.co/PQG85KWTTE"",49,false,low,null,1435671068920983552,1435671068920983552,null,null,null,null,null,false,en,null,false,2,,,4,11,false,""<a href=""""http://www.snapstream.com"""" rel=""""nofollow"""">SnapStream TV Search</a>"",""Ted Lasso’s season two “definitely sees… a darker trajectory for Nate,” says @nickmohammed, who’s Emmy nominated fo… https://t.co/vLf40BOocp"",true,false,Thu Aug 27 02:56:01 +0000 2009,false,false,""@CNN Chief International Anchor. Host of @CNNi and @PBS's nightly global affairs program. http://CNN.com/Amanpour & https://to.pbs.org/2NBFpjf"",23,null,3099962,null,782,true,69181624,69181624,false,null,17663,London,Christiane Amanpour,null,FFFFFF,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,false,https://pbs.twimg.com/profile_banners/69181624/1513274083,http://pbs.twimg.com/profile_images/1082309523820429312/3qDsoBYu_normal.jpg,https://pbs.twimg.com/profile_images/1082309523820429312/3qDsoBYu_normal.jpg,D90000,FFFFFF,BBC4CD,333333,true,false,camanpour,13638,null,none,http://CNN.com/Amanpour,null,true,[],1435671068920983552,1435671068920983552,twitter.com/camanpour/stat…,https://twitter.com/camanpour/status/1435671068920983552,https://t.co/OJ6Xi2r78j,0,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",""For all @TedLasso fans. Christiane Amanpour's interview with @nickmohammed """"Hurt people hurt people."""" #TedLasso"",1631128132428,false,false,Sun Jan 23 23:17:43 +0000 2011,false,false,Wynn Westmoreland-Journalist @CNN 21 years. ATL. UGA. Big Hair. Big Heart. Big Dreams. Animal Lover. Opinions are mine. RTs ≠ endorsements,11676,null,12290,null,11724,true,242098879,242098879,false,null,248,Atlanta,CNNWynn,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/242098879/1387053783,http://pbs.twimg.com/profile_images/1373226838990934024/fiPViPH0_normal.jpg,https://pbs.twimg.com/profile_images/1373226838990934024/fiPViPH0_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,true,false,WynnWs,21257,null,none,https://www.instagram.com/wynnslens/,null,true,[]";;;;
"1435681566303428615,null,null,Wed Sep 08 19:08:53 +0000 2021,,[],[],[],""[{""""screen_name"""":""""Literario26"""",""""name"""":""""Silvio Rodríguez"""",""""id"""":141383221,""""id_str"""":""""141383221"""",""""indices"""":[3,15]}]"",,,,,,,0,false,low,null,1435681566303428615,1435681566303428615,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 15:12:03 +0000 2021,,[],,[],""[{""""url"""":""""https://t.co/GjCaYxrstF"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435621962382983187"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",[],,""[0,268]"",[],,[],[],[],,""¡LASSO VA A REDUCIR EL DESEMPLEO!";;;;
;;;;
1 SALARIO = $400/MES × PERSONA;;;;
;;;;
"CON EL NUEVO CÓDIGO LABORAL DE """"LORENZA"""" $20 /MES PUEDE EMPLEAR 20 PERSONAS CON LOS $400. ";;;;
;;;;
"POR EL SALARIO DE 1 PERSONA LE PAGAN A 20 EMPLEADOS. MEDITE SU VOTO EN LA CONSULTA. ¿QUIERE UN SUELDO DE $20?"",166,false,low,null,1435621962382983187,1435621962382983187,null,null,null,null,null,false,es,null,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,98,false,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",""¡LASSO VA A REDUCIR EL DESEMPLEO!";;;;
;;;;
1 SALARIO = $400/MES × PERSONA;;;;
;;;;
"CON EL NUEVO CÓDIGO LABORAL DE """"LORENZA"""" $20 /ME… https://t.co/GjCaYxrstF"",true,false,Fri May 07 23:35:40 +0000 2010,false,false,""Amante de la literatura, ateo convencido, amo los viajes como mochilero y juego un poco de ajedrez. Je parle français. I speak English. Eu falo português."",9292,null,6595,null,5320,false,141383221,141383221,false,null,10,Ecuador - Guayaco,Silvio Rodríguez,null,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/141383221/1610728065,http://pbs.twimg.com/profile_images/446280161483190272/KXL9rhV8_normal.jpeg,https://pbs.twimg.com/profile_images/446280161483190272/KXL9rhV8_normal.jpeg,E81C4F,000000,000000,000000,false,false,Literario26,44471,null,none,http://cantecademacao.net/es/campana-de-apoyo-a-la-revolucion-ciudadana-ecuatoriana-canteca-de-macao-boikot-bongo-botrako/,null,false,[],""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",""RT @Literario26: ¡LASSO VA A REDUCIR EL DESEMPLEO!";;;;
;;;;
1 SALARIO = $400/MES × PERSONA;;;;
;;;;
"CON EL NUEVO CÓDIGO LABORAL DE """"LORENZA"""" $20 /MES PUEDE…"",1631128133737,false,false,Mon Aug 15 13:59:09 +0000 2011,true,false,null,244798,null,1216,null,658,true,355523406,355523406,false,null,8,Guayaquil,Justo Lopez,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/355523406/1576942723,http://pbs.twimg.com/profile_images/1208417228015755273/i08s7CTa_normal.jpg,https://pbs.twimg.com/profile_images/1208417228015755273/i08s7CTa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,jualomal2,90718,null,none,null,null,false,[]";;;;
"1435681566555058179,null,null,Wed Sep 08 19:08:53 +0000 2021,,[],[],[],""[{""""screen_name"""":""""jotacelira"""",""""name"""":""""robot ultramoderno"""",""""id"""":32163450,""""id_str"""":""""32163450"""",""""indices"""":[3,14]}]"",,,,,,,0,false,low,null,1435681566555058179,1435681566555058179,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 18:54:02 +0000 2021,,[],,[],[],[],,,,,,,,,,20,false,low,null,1435677828901752835,1435677828901752835,null,null,null,null,null,false,es,null,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,false,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",El correísmo putrefacto está especialmente alborotado y venenoso en redes. Lasso lo debe estar haciendo bien.,false,false,Thu Apr 16 21:37:21 +0000 2009,false,false,i am not of these times.,19549,null,11374,null,1607,true,32163450,32163450,false,null,76,por allá,robot ultramoderno,null,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,https://pbs.twimg.com/profile_banners/32163450/1456768954,http://pbs.twimg.com/profile_images/704370879774515200/0Pn1MDwv_normal.jpg,https://pbs.twimg.com/profile_images/704370879774515200/0Pn1MDwv_normal.jpg,4A913C,000000,000000,000000,false,false,jotacelira,61833,null,none,null,null,false,[],""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",RT @jotacelira: El correísmo putrefacto está especialmente alborotado y venenoso en redes. Lasso lo debe estar haciendo bien.,1631128133797,false,false,Wed Nov 26 06:19:21 +0000 2014,false,false,Live and let die,37926,null,265,null,492,false,2892987711,2892987711,false,null,3,""Guayaquil, Ecuador"",demasiado tostado,null,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/2892987711/1563036347,http://pbs.twimg.com/profile_images/1230539532963078146/l0LPQCLR_normal.jpg,https://pbs.twimg.com/profile_images/1230539532963078146/l0LPQCLR_normal.jpg,FA743E,000000,000000,000000,false,false,joper1984,15323,null,none,null,null,false,[]";;;;
"1435681574725500929,null,null,Wed Sep 08 19:08:55 +0000 2021,,[],[],[],""[{""""screen_name"""":""""PedritoExtranja"""",""""name"""":""""Pedro Granja"""",""""id"""":1699709462,""""id_str"""":""""1699709462"""",""""indices"""":[3,19]}]"",,,,,,,0,false,low,null,1435681574725500929,1435681574725500929,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 16:04:39 +0000 2021,,[],,[],""[{""""url"""":""""https://t.co/cfq91M2PWJ"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435635201347051521"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",[],,""[0,246]"",""[{""""text"""":""""Daule"""",""""indices"""":[163,169]}]"",,[],[],[],,""Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
Lasso presidente: le da garrote y gas a los agricultores.;;;;
"Los campesinos de #Daule nos dan una lección de valentía. En medio de su humildad luchan por la vida."",731,false,low,null,1435635201347051521,1435635201347051521,null,null,null,null,null,false,es,,[object Object],""[[[22.13572,44.386383],[22.13572,52.379475],[40.227172,52.379475],[40.227172,44.386383]]]"",Polygon,Ucrania,UA,Ucrania,084d0d0155787e9d,Ucrania,country,https://api.twitter.com/1.1/geo/id/084d0d0155787e9d.json,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,297,false,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
"Lasso presidente: le da garr… https://t.co/cfq91M2PWJ"",true,false,Sun Aug 25 17:16:44 +0000 2013,false,false,Quasi tutti i miei miti sono morti.,11845,null,80994,null,23,true,1699709462,1699709462,false,null,85,null,Pedro Granja,null,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1699709462/1623859019,http://pbs.twimg.com/profile_images/1431668984915628033/ptUqbp_F_normal.jpg,https://pbs.twimg.com/profile_images/1431668984915628033/ptUqbp_F_normal.jpg,FF691F,000000,000000,000000,false,false,PedritoExtranja,27545,null,none,null,null,false,[],""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",""RT @PedritoExtranja: Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
"Lasso presidente: le da garrote…"",1631128135745,false,false,Fri Feb 26 17:58:20 +0000 2010,false,false,null,47246,null,512,null,1803,false,117811132,117811132,false,null,7,""Quito, Ecuador"",Patricia Molina,null,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,false,https://pbs.twimg.com/profile_banners/117811132/1625429090,http://pbs.twimg.com/profile_images/1427735601214857228/fSto9jQf_normal.jpg,https://pbs.twimg.com/profile_images/1427735601214857228/fSto9jQf_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,true,false,patysole,28423,null,none,null,null,false,[]";;;;
"1435681595369869312,null,null,Wed Sep 08 19:09:00 +0000 2021,,[],[],[],""[{""""screen_name"""":""""NikkiSteveReact"""",""""name"""":""""Nikki & Steven"""",""""id"""":924878054547009500,""""id_str"""":""""924878054547009536"""",""""indices"""":[0,16]}]"",,,,,,,0,false,low,null,1435681595369869312,1435681595369869312,NikkiSteveReact,null,null,924878054547009536,924878054547009536,false,en,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",@NikkiSteveReact please please do Ted Lasso! You won’t regret it.,1631128140667,false,false,Wed Jun 17 03:20:24 +0000 2009,false,false,""Oh, take your time";" don't live too fast. Troubles will come... and they will pass. ✌ ............ CSB ❤ 9/13/89-5/24/13"",1557,null,234,null,234,false,47838388,47838388,false,null,0,saudade,Rachel Burgess Chedotal,null,F2EDF2,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,true,https://pbs.twimg.com/profile_banners/47838388/1369585387,http://pbs.twimg.com/profile_images/3714001191/203ea74bd70cc49eaf449d206691a0fb_normal.jpeg,https://pbs.twimg.com/profile_images/3714001191/203ea74bd70cc49eaf449d206691a0fb_normal.jpeg,4F054F,820717,A80948,ED0EC0,true,false,DoubleRayyy,10051,null,none,null,null,false,[]";;;
"1435681613669675015,null,null,Wed Sep 08 19:09:05 +0000 2021,,[],[],[],""[{""""screen_name"""":""""Danielsalcan88"""",""""name"""":""""Daniel Salcan®"""",""""id"""":1298841389782970400,""""id_str"""":""""1298841389782970368"""",""""indices"""":[3,18]}]"",,,,,,,0,false,low,null,1435681613669675015,1435681613669675015,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 17:33:20 +0000 2021,,[],,[],[],[],,,,,,,,,,225,false,low,null,1435657519624560642,1435657519624560642,null,null,null,null,null,false,es,null,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,67,false,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",Fernando Villavicencio es la nueva María Paula Romo de Lasso.,false,false,Thu Aug 27 04:35:07 +0000 2020,true,false,""Hijo dea Machala salvaje.                                          Hedonista, fracasado académico."",23952,null,6032,null,610,false,1298841389782970368,1298841389782970368,false,null,5,null,Daniel Salcan®,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1298841389782970368/1612744075,http://pbs.twimg.com/profile_images/1422768784771887105/gwEXQfEN_normal.jpg,https://pbs.twimg.com/profile_images/1422768784771887105/gwEXQfEN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,Danielsalcan88,3199,null,none,https://www.instagram.com/daniel_salcan/,null,false,[],""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",RT @Danielsalcan88: Fernando Villavicencio es la nueva María Paula Romo de Lasso.,1631128145030,false,false,Mon Aug 24 00:15:51 +0000 2020,true,false,La existencia de este mundo es la garantía de que existe un mundo más perfecto que este.,707,null,738,null,747,false,1297688872751702016,1297688872751702016,false,null,2,null,Selim Fatalla,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1297688872751702016/1598229495,http://pbs.twimg.com/profile_images/1297693749473050624/eV17O1Un_normal.jpg,https://pbs.twimg.com/profile_images/1297693749473050624/eV17O1Un_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,SelimF007,10056,null,none,null,null,false,[]";;;;
"1435681618832805892,null,null,Wed Sep 08 19:09:06 +0000 2021,,[],[],[],""[{""""screen_name"""":""""PedritoExtranja"""",""""name"""":""""Pedro Granja"""",""""id"""":1699709462,""""id_str"""":""""1699709462"""",""""indices"""":[3,19]}]"",,,,,,,0,false,low,null,1435681618832805892,1435681618832805892,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 16:04:39 +0000 2021,,[],,[],""[{""""url"""":""""https://t.co/cfq91M2PWJ"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435635201347051521"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",[],,""[0,246]"",""[{""""text"""":""""Daule"""",""""indices"""":[163,169]}]"",,[],[],[],,""Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
Lasso presidente: le da garrote y gas a los agricultores.;;;;
"Los campesinos de #Daule nos dan una lección de valentía. En medio de su humildad luchan por la vida."",731,false,low,null,1435635201347051521,1435635201347051521,null,null,null,null,null,false,es,,[object Object],""[[[22.13572,44.386383],[22.13572,52.379475],[40.227172,52.379475],[40.227172,44.386383]]]"",Polygon,Ucrania,UA,Ucrania,084d0d0155787e9d,Ucrania,country,https://api.twitter.com/1.1/geo/id/084d0d0155787e9d.json,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,298,false,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
"Lasso presidente: le da garr… https://t.co/cfq91M2PWJ"",true,false,Sun Aug 25 17:16:44 +0000 2013,false,false,Quasi tutti i miei miti sono morti.,11845,null,80994,null,23,true,1699709462,1699709462,false,null,85,null,Pedro Granja,null,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1699709462/1623859019,http://pbs.twimg.com/profile_images/1431668984915628033/ptUqbp_F_normal.jpg,https://pbs.twimg.com/profile_images/1431668984915628033/ptUqbp_F_normal.jpg,FF691F,000000,000000,000000,false,false,PedritoExtranja,27545,null,none,null,null,false,[],""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""RT @PedritoExtranja: Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
"Lasso presidente: le da garrote…"",1631128146261,false,false,Sun Feb 20 23:04:17 +0000 2011,false,false,Octubre 2019,1682,null,29,null,201,true,255225992,255225992,false,null,0,null,Richard Pilalumbo,null,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,false,https://pbs.twimg.com/profile_banners/255225992/1409314253,http://pbs.twimg.com/profile_images/1283519510956441602/jVWv_F7l_normal.jpg,https://pbs.twimg.com/profile_images/1283519510956441602/jVWv_F7l_normal.jpg,D02B55,829D5E,99CC33,3E4415,true,false,molotovrichie,2203,null,none,null,null,false,[]";;;;
